Entry	Entry Name	Gene Names	Protein names	Organism	Length	Reviewed	Annotation	Function [CC]	GeneID	RefSeq	KEGG	EMBL	Ensembl	EnsemblMetazoa	OrthoDB	PIR	InterPro	CCDS
A0A2Y9LPS6	A0A2Y9LPS6_DELLE	OTOG	otogelin isoform X7	Delphinapterus leucas (Beluga whale)	2663	unreviewed	2.0			XP_022411375.1;							IPR036195;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9LRQ4	A0A2Y9LRQ4_DELLE	OTOG	otogelin isoform X4	Delphinapterus leucas (Beluga whale)	2953	unreviewed	2.0			XP_022411371.1;							IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9LRQ6	A0A2Y9LRQ6_DELLE	OTOG	otogelin isoform X8	Delphinapterus leucas (Beluga whale)	2510	unreviewed	2.0			XP_022411376.1;							IPR036195;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9LS80	A0A2Y9LS80_DELLE	EPYC	epiphycan	Delphinapterus leucas (Beluga whale)	321	unreviewed	2.0			XP_022408183.1;	dle:111163624;		ENSDLET00000007380;				IPR027217;IPR001611;IPR003591;IPR032675;IPR000372;IPR043547;	
A0A2Y9LWG4	A0A2Y9LWG4_DELLE	OTOG	otogelin isoform X5	Delphinapterus leucas (Beluga whale)	2927	unreviewed	2.0			XP_022411372.1;							IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9M1X3	A0A2Y9M1X3_DELLE	OTOG	otogelin isoform X1	Delphinapterus leucas (Beluga whale)	3024	unreviewed	2.0			XP_022411368.1;	dle:111165230;						IPR036195;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9M6W1	A0A2Y9M6W1_DELLE	DCDC2	doublecortin domain-containing protein 2	Delphinapterus leucas (Beluga whale)	473	unreviewed	2.0			XP_022417889.1;XP_030616100.1;	dle:111168466;		ENSDLET00000024312;				IPR033036;IPR003533;IPR036572;	
A0A2Y9MHA0	A0A2Y9MHA0_DELLE	MYO15A	unconventional myosin-XV	Delphinapterus leucas (Beluga whale)	3510	unreviewed	2.0			XP_022416608.1;	dle:111167741;						IPR019749;IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A2Y9MIM4	A0A2Y9MIM4_DELLE	LOC111170773	metabotropic glutamate receptor 7 isoform X2	Delphinapterus leucas (Beluga whale)	714	unreviewed	2.0			XP_022422024.2;	dle:111170773;		ENSDLET00000012402;				IPR001828;IPR000337;IPR011500;IPR038550;IPR017978;IPR017979;IPR001883;IPR000162;IPR028082;	
A0A2Y9MPH7	A0A2Y9MPH7_DELLE	CHRNA9	neuronal acetylcholine receptor subunit alpha-9	Delphinapterus leucas (Beluga whale)	480	unreviewed	2.0			XP_022422851.1;	dle:111171527;		ENSDLET00000020720;				IPR006202;IPR036734;IPR006201;IPR036719;IPR038050;IPR006029;IPR018000;IPR002394;	
A0A2Y9N133	A0A2Y9N133_DELLE	PGAP1	GPI inositol-deacylase, EC 3.1.-.-	Delphinapterus leucas (Beluga whale)	922	unreviewed	2.0	FUNCTION: Involved in inositol deacylation of GPI-anchored proteins. GPI inositol deacylation may important for efficient transport of GPI-anchored proteins from the endoplasmic reticulum to the Golgi. {ECO:0000256|RuleBase:RU365011}.		XP_022423013.1;	dle:111171685;		ENSDLET00000025345;				IPR029058;IPR012908;IPR039529;	
A0A2Y9N289	A0A2Y9N289_DELLE	LRIG1	leucine-rich repeats and immunoglobulin-like domains protein 1	Delphinapterus leucas (Beluga whale)	1106	unreviewed	2.0			XP_022428315.1;	dle:111174212;		ENSDLET00000012264;				IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A2Y9N352	A0A2Y9N352_DELLE	PJVK	pejvakin	Delphinapterus leucas (Beluga whale)	352	unreviewed	2.0			XP_022425842.1;	dle:111172915;		ENSDLET00000014757;				IPR007677;IPR040460;	
A0A2Y9N4I8	A0A2Y9N4I8_DELLE	FBXO11	F-box only protein 11	Delphinapterus leucas (Beluga whale)	929	unreviewed	2.0			XP_022429614.1;	dle:111174787;		ENSDLET00000001222;				IPR039448;IPR006633;IPR036047;IPR001810;IPR029799;IPR022441;IPR006626;IPR012334;IPR011050;IPR003126;	
A0A2Y9N7E1	A0A2Y9N7E1_DELLE	PCDH15	protocadherin-15	Delphinapterus leucas (Beluga whale)	1778	unreviewed	2.0			XP_022425163.1;	dle:111172544;						IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9NJ17	A0A2Y9NJ17_DELLE	BARHL1	barH-like 1 homeobox protein	Delphinapterus leucas (Beluga whale)	327	unreviewed	2.0			XP_022434050.1;	dle:111177095;		ENSDLET00000007353;				IPR009057;IPR017970;IPR001356;IPR020479;	
A0A2Y9NMT1	A0A2Y9NMT1_DELLE	POU3F4	POU domain protein	Delphinapterus leucas (Beluga whale)	363	unreviewed	2.0			XP_022436424.1;	dle:111178171;		ENSDLET00000003189;				IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR000327;IPR016362;	
A0A2Y9NRM1	A0A2Y9NRM1_DELLE	CLIC5	Chloride intracellular channel protein	Delphinapterus leucas (Beluga whale)	252	unreviewed	2.0			XP_022437759.1;	dle:111178885;		ENSDLET00000000859;				IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A2Y9P9C7	A0A2Y9P9C7_DELLE	COL11A1	collagen alpha-1(XI) chain isoform X1	Delphinapterus leucas (Beluga whale)	1805	unreviewed	2.0			XP_022439907.1;XP_022439908.1;	dle:111180105;		ENSDLET00000019823;				IPR008160;IPR013320;IPR000885;IPR001791;	
A0A2Y9PHU9	A0A2Y9PHU9_DELLE	CDH23	cadherin-23 isoform X2	Delphinapterus leucas (Beluga whale)	3321	unreviewed	2.0			XP_022446519.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A2Y9PL45	A0A2Y9PL45_DELLE	POU4F3	POU domain protein	Delphinapterus leucas (Beluga whale)	338	unreviewed	2.0			XP_022445981.1;	dle:111183170;		ENSDLET00000004706;				IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A2Y9PNE8	A0A2Y9PNE8_DELLE	CRYM	Ketimine reductase mu-crystallin, EC 1.5.1.25 (NADP-regulated thyroid-hormone-binding protein)	Delphinapterus leucas (Beluga whale)	314	unreviewed	2.0			XP_022444293.1;	dle:111182269;		ENSDLET00000031168;				IPR036291;IPR003462;IPR023401;	
A0A2Y9PQI5	A0A2Y9PQI5_DELLE	LOC111182941	collagen alpha-1(I) chain-like	Delphinapterus leucas (Beluga whale)	1100	unreviewed	2.0			XP_022445597.2;	dle:111182941;						IPR036961;IPR035487;IPR001609;IPR027417;	
A0A2Y9PTY0	A0A2Y9PTY0_DELLE	SLC52A3	Riboflavin transporter	Delphinapterus leucas (Beluga whale)	469	unreviewed	2.0	FUNCTION: Plasma membrane transporter mediating the uptake by cells of the water soluble vitamin B2/riboflavin that plays a key role in biochemical oxidation-reduction reactions of the carbohydrate, lipid, and amino acid metabolism. {ECO:0000256|RuleBase:RU368035}.		XP_022448671.1;	dle:111184436;		ENSDLET00000020676;				IPR009357;	
A0A2Y9PU64	A0A2Y9PU64_DELLE	CDH23	cadherin-23 isoform X1	Delphinapterus leucas (Beluga whale)	3358	unreviewed	2.0			XP_022446518.1;	dle:111183482;						IPR002126;IPR015919;IPR020894;IPR033030;	
A0A2Y9Q1L3	A0A2Y9Q1L3_DELLE	MARVELD2	MARVEL domain-containing protein 2 isoform X4	Delphinapterus leucas (Beluga whale)	547	unreviewed	2.0			XP_022451595.1;XP_022451603.1;							IPR031176;IPR008253;IPR031177;IPR010844;	
A0A2Y9Q269	A0A2Y9Q269_DELLE	MARVELD2	MARVEL domain-containing protein 2 isoform X2	Delphinapterus leucas (Beluga whale)	559	unreviewed	2.0			XP_022451576.1;							IPR031176;IPR008253;IPR031177;IPR010844;	
A0A2Y9Q278	A0A2Y9Q278_DELLE	MARVELD2	MARVEL domain-containing protein 2 isoform X3	Delphinapterus leucas (Beluga whale)	551	unreviewed	2.0			XP_022451586.1;			ENSDLET00000017601;				IPR031176;IPR008253;IPR031177;IPR010844;	
A0A2Y9Q7X9	A0A2Y9Q7X9_DELLE	MARVELD2	MARVEL domain-containing protein 2 isoform X1	Delphinapterus leucas (Beluga whale)	559	unreviewed	2.0			XP_022451558.1;XP_022451567.1;	dle:111185857;						IPR031176;IPR008253;IPR031177;IPR010844;	
A0A2Y9Q939	A0A2Y9Q939_DELLE	USP53	inactive ubiquitin carboxyl-terminal hydrolase 53	Delphinapterus leucas (Beluga whale)	1120	unreviewed	2.0			XP_022452008.1;	dle:111186094;		ENSDLET00000031556;				IPR038765;IPR001394;IPR040143;IPR028889;	
A0A2Y9QAJ2	A0A2Y9QAJ2_DELLE	TSPEAR	thrombospondin-type laminin G domain and EAR repeat-containing protein isoform X1	Delphinapterus leucas (Beluga whale)	670	unreviewed	2.0			XP_022452472.1;	dle:111186298;		ENSDLET00000032085;				IPR013320;IPR009039;IPR005492;IPR001791;	
A0A2Y9S1F2	A0A2Y9S1F2_PHYMC	SOBP	sine oculis-binding protein homolog isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	868	unreviewed	2.0			XP_023971282.1;	pcad:102976401;		ENSPCTT00005021456;				IPR026092;	
A0A2Y9S7P2	A0A2Y9S7P2_PHYMC	OTOG	otogelin	Physeter macrocephalus (Sperm whale) (Physeter catodon)	2934	unreviewed	2.0			XP_023974651.1;	pcad:102979511;						IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A2Y9SAT7	A0A2Y9SAT7_PHYMC	LRIG2	leucine-rich repeats and immunoglobulin-like domains protein 2 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1065	unreviewed	2.0			XP_023975528.1;	pcad:102990122;		ENSPCTT00005002863;				IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR001611;IPR003591;IPR032675;	
A0A2Y9SEE5	A0A2Y9SEE5_PHYMC	PCDH15	protocadherin-15 isoform X5	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1908	unreviewed	2.0			XP_023977061.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SEF0	A0A2Y9SEF0_PHYMC	PCDH15	protocadherin-15 isoform X10	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1787	unreviewed	2.0			XP_023977066.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SEF5	A0A2Y9SEF5_PHYMC	PCDH15	protocadherin-15 isoform X14	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1679	unreviewed	2.0			XP_023977071.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SEG5	A0A2Y9SEG5_PHYMC	TSPEAR	thrombospondin-type laminin G domain and EAR repeat-containing protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	670	unreviewed	2.0			XP_023975767.1;	pcad:102976717;		ENSPCTT00005026850;				IPR013320;IPR009039;IPR005492;IPR001791;	
A0A2Y9SER0	A0A2Y9SER0_PHYMC	FBXO11	F-box only protein 11	Physeter macrocephalus (Sperm whale) (Physeter catodon)	930	unreviewed	2.0			XP_023974785.2;	pcad:102995080;		ENSPCTT00005019936;				IPR039448;IPR006633;IPR036047;IPR001810;IPR029799;IPR022441;IPR006626;IPR012334;IPR011050;IPR003126;	
A0A2Y9SFB1	A0A2Y9SFB1_PHYMC	PCDH15	protocadherin-15 isoform X2	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1927	unreviewed	2.0			XP_023977058.1;			ENSPCTT00005027747;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SFB6	A0A2Y9SFB6_PHYMC	PCDH15	protocadherin-15 isoform X7	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1907	unreviewed	2.0			XP_023977063.1;			ENSPCTT00005027791;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SFC1	A0A2Y9SFC1_PHYMC	PCDH15	protocadherin-15 isoform X12	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1720	unreviewed	2.0			XP_023977068.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SFC8	A0A2Y9SFC8_PHYMC	PCDH15	protocadherin-15 isoform X16	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1541	unreviewed	2.0			XP_023977073.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SFR9	A0A2Y9SFR9_PHYMC	USP53	inactive ubiquitin carboxyl-terminal hydrolase 53 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1112	unreviewed	2.0			XP_023975140.1;			ENSPCTT00005010765;				IPR038765;IPR001394;IPR040143;IPR028889;	
A0A2Y9SI66	A0A2Y9SI66_PHYMC	PCDH15	protocadherin-15 isoform X1	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1930	unreviewed	2.0			XP_023977057.1;	pcad:102990533;						IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SI76	A0A2Y9SI76_PHYMC	PCDH15	protocadherin-15 isoform X6	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1910	unreviewed	2.0			XP_023977062.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SI79	A0A2Y9SI79_PHYMC	PCDH15	protocadherin-15 isoform X11	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1794	unreviewed	2.0			XP_023977067.1;			ENSPCTT00005027568;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SI84	A0A2Y9SI84_PHYMC	PCDH15	protocadherin-15 isoform X15	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1684	unreviewed	2.0			XP_023977072.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SK66	A0A2Y9SK66_PHYMC	LOC102974082	Chloride intracellular channel protein	Physeter macrocephalus (Sperm whale) (Physeter catodon)	252	unreviewed	2.0			XP_023977782.1;	pcad:102974082;		ENSPCTT00005012580;				IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A2Y9SL37	A0A2Y9SL37_PHYMC	PCDH15	protocadherin-15 isoform X9	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1861	unreviewed	2.0			XP_023977065.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SMU7	A0A2Y9SMU7_PHYMC	PCDH15	protocadherin-15 isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1932	unreviewed	2.0			XP_023977059.1;			ENSPCTT00005027691;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SMV1	A0A2Y9SMV1_PHYMC	PCDH15	protocadherin-15 isoform X8	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1890	unreviewed	2.0			XP_023977064.1;			ENSPCTT00005027834;				IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SMV5	A0A2Y9SMV5_PHYMC	PCDH15	protocadherin-15 isoform X13	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1677	unreviewed	2.0			XP_023977069.1;							IPR002126;IPR015919;IPR020894;IPR041149;IPR030718;	
A0A2Y9SVA5	A0A2Y9SVA5_PHYMC	LRIG1	leucine-rich repeats and immunoglobulin-like domains protein 1 isoform X3	Physeter macrocephalus (Sperm whale) (Physeter catodon)	1106	unreviewed	2.0			XP_023979724.1;	pcad:102989150;		ENSPCTT00005018282;				IPR000483;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR001611;IPR003591;IPR032675;IPR000372;	
A0A340WN81	A0A340WN81_LIPVE	MYO15A	unconventional myosin-XV	Lipotes vexillifer (Yangtze river dolphin)	3267	unreviewed	2.0		103083815;	XP_007448480.1;	lve:103083815;						IPR035963;IPR019748;IPR000299;IPR000048;IPR036961;IPR035487;IPR001609;IPR041795;IPR036057;IPR000857;IPR038185;IPR027417;IPR011993;IPR036028;IPR001452;	
A0A340WR63	A0A340WR63_LIPVE	POU4F3	POU domain protein	Lipotes vexillifer (Yangtze river dolphin)	338	unreviewed	2.0		103074672;	XP_007451301.1;	lve:103074672;						IPR001387;IPR009057;IPR017970;IPR001356;IPR010982;IPR013847;IPR032961;IPR000327;	
A0A340WYJ4	A0A340WYJ4_LIPVE	USH1G	Usher syndrome type-1G protein isoform X1	Lipotes vexillifer (Yangtze river dolphin)	461	unreviewed	2.0	FUNCTION: Plays a central role during spermatogenesis by repressing transposable elements and preventing their mobilization, which is essential for the germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Its association with pi-bodies suggests a participation in the primary piRNAs metabolic process. Required prior to the pachytene stage to facilitate the production of multiple types of piRNAs, including those associated with repeats involved in the regulation of retrotransposons. May act by mediating protein-protein interactions during germ cell maturation. {ECO:0000256|ARBA:ARBA00025297}.	103085418;	XP_007454433.1;	lve:103085418;						IPR002110;IPR036770;IPR001660;IPR013761;IPR037602;	
A0A340WZG6	A0A340WZG6_LIPVE	CDH23	cadherin-23 isoform X3	Lipotes vexillifer (Yangtze river dolphin)	1079	unreviewed	2.0		103074411;	XP_007454753.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A340X0C6	A0A340X0C6_LIPVE	CDH23	cadherin-23 isoform X1	Lipotes vexillifer (Yangtze river dolphin)	3354	unreviewed	2.0		103074411;	XP_007454751.1;	lve:103074411;						IPR002126;IPR015919;IPR020894;IPR033030;	
A0A340X464	A0A340X464_LIPVE	CDH23	cadherin-23 isoform X2	Lipotes vexillifer (Yangtze river dolphin)	1114	unreviewed	2.0		103074411;	XP_007454752.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A340X727	A0A340X727_LIPVE	MARVELD2	MARVEL domain-containing protein 2 isoform X3	Lipotes vexillifer (Yangtze river dolphin)	547	unreviewed	2.0		103090144;	XP_007457136.1;							IPR031176;IPR008253;IPR031177;IPR010844;	
A0A340XBB1	A0A340XBB1_LIPVE	OTOG	otogelin	Lipotes vexillifer (Yangtze river dolphin)	2912	unreviewed	2.0		103085521;	XP_007458858.1;	lve:103085521;						IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A340XD47	A0A340XD47_LIPVE	MARVELD2	MARVEL domain-containing protein 2 isoform X1 (MARVEL domain-containing protein 2 isoform X2)	Lipotes vexillifer (Yangtze river dolphin)	559	unreviewed	2.0		103090144;	XP_007457134.1;XP_007457135.1;	lve:103090144;						IPR031176;IPR008253;IPR031177;IPR010844;	
A0A340XH59	A0A340XH59_LIPVE	CLIC5	Chloride intracellular channel protein	Lipotes vexillifer (Yangtze river dolphin)	252	unreviewed	2.0		103072580;	XP_007458370.1;	lve:103072580;						IPR002946;IPR030264;IPR042069;IPR010987;IPR036282;IPR040079;IPR004045;IPR036249;	
A0A340XUR3	A0A340XUR3_LIPVE	LOC103082698	Catechol O-methyltransferase, EC 2.1.1.6 (Catechol O-methyltransferase 2)	Lipotes vexillifer (Yangtze river dolphin)	258	unreviewed	2.0		103082698;	XP_007463089.1;	lve:103082698;						IPR029063;IPR002935;IPR033025;	
A0A340XZ12	A0A340XZ12_LIPVE	GJB2	Gap junction protein	Lipotes vexillifer (Yangtze river dolphin)	226	unreviewed	2.0	FUNCTION: One gap junction consists of a cluster of closely packed pairs of transmembrane channels, the connexons, through which materials of low MW diffuse from one cell to a neighboring cell. {ECO:0000256|RuleBase:RU000630}.	103071142;	XP_007464574.1;	lve:103071142;						IPR000500;IPR002268;IPR019570;IPR017990;IPR013092;IPR038359;	
A0A340Y1B3	A0A340Y1B3_LIPVE	SLC26A5	Prestin (Solute carrier family 26 member 5)	Lipotes vexillifer (Yangtze river dolphin)	709	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.	103086029;	XP_007467118.1;							IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A340Y413	A0A340Y413_LIPVE	SLC26A5	Prestin (Solute carrier family 26 member 5)	Lipotes vexillifer (Yangtze river dolphin)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.	103086029;	XP_007467117.1;	lve:103086029;						IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A340YD59	A0A340YD59_LIPVE	PCDH15	protocadherin-15	Lipotes vexillifer (Yangtze river dolphin)	1457	unreviewed	2.0		103078162;	XP_007470377.1;	lve:103078162;						IPR002126;IPR015919;IPR020894;IPR030718;	
A0A341A9M4	A0A341A9M4_NEOAA	OTOG	otogelin	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2927	unreviewed	2.0			XP_024587360.1;							IPR036195;IPR006207;IPR000742;IPR030105;IPR036084;IPR002919;IPR014853;IPR001007;IPR001846;	
A0A341AWZ0	A0A341AWZ0_NEOAA	SLC26A5	Prestin (Solute carrier family 26 member 5)	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	741	unreviewed	2.0	FUNCTION: Motor protein that converts auditory stimuli to length changes in outer hair cells and mediates sound amplification in the mammalian hearing organ. {ECO:0000256|RuleBase:RU362052}.		XP_024593872.1;							IPR030282;IPR018045;IPR011547;IPR001902;IPR002645;IPR036513;	
A0A341AYF3	A0A341AYF3_NEOAA	CDH23	cadherin-23 isoform X2	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2269	unreviewed	2.0			XP_024595521.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341AYF4	A0A341AYF4_NEOAA	CDH23	cadherin-23 isoform X1	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2302	unreviewed	2.0			XP_024595520.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341AYF8	A0A341AYF8_NEOAA	CDH23	cadherin-23 isoform X6	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1311	unreviewed	2.0			XP_024595526.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341AYG1	A0A341AYG1_NEOAA	CDH23	cadherin-23 isoform X5	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1519	unreviewed	2.0			XP_024595525.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341B136	A0A341B136_NEOAA	CDH23	cadherin-23 isoform X4	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2009	unreviewed	2.0			XP_024595523.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341B141	A0A341B141_NEOAA	CDH23	cadherin-23 isoform X8	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	3353	unreviewed	2.0			XP_024595528.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341B1R0	A0A341B1R0_NEOAA	CDH23	cadherin-23 isoform X3	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	2010	unreviewed	2.0			XP_024595522.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
A0A341B1R6	A0A341B1R6_NEOAA	CDH23	cadherin-23 isoform X7	Neophocaena asiaeorientalis asiaeorientalis (Yangtze finless porpoise) (Neophocaena phocaenoides subsp. asiaeorientalis)	1113	unreviewed	2.0			XP_024595527.1;							IPR002126;IPR015919;IPR020894;IPR033030;	
